 ElementName  ElementType      L          s         K1         K2       Angle  
                               m          m        1/m2       1/m3       rad   
-------------------------------------------------------------------------------
 DL02G1C11A   DRIF          1.04278  288.885     0         0          0        
 CU1XG1C11ID1  TRIMX         0        288.885     0         0          0        
 CU1YG1C11ID1  TRIMY         0        288.885     0         0          0        
 IDC11H1      DRIF          1.5      290.385     0         0          0        
 IDC11H2      DRIF          1.5      291.885     0         0          0        
 CU2XG1C11ID2  TRIMX         0        291.885     0         0          0        
 CU2YG1C11ID2  TRIMY         0        291.885     0         0          0        
 DL07G1C11A   DRIF          1.17863  293.063     0         0          0        
 PU4G1C11A    BPM           0        293.063     0         0          0        
 DL08G1C11A   DRIF          0.11905  293.182     0         0          0        
 DLDK         DRIF          0.095    293.277     0         0          0        
 DFT2         DRIF          0.051    293.328     0         0          0        
 FL2G1C11A    FTRIM         0.044    293.372     0         0          0        
 DL0AG1A      DRIF          0.31232  293.685     0         0          0        
 GEG1C11A     MARK          0        293.685     0         0          0        
 GSG2C11A     MARK          0        293.685     0         0          0        
 SL1G2C11A    SEXT          0.2      293.885     0         -1.95754   0        
 DL1AG2A      DRIF          0.09     293.975     0         0          0        
 PL1G2C11A    BPM           0        293.975     0         0          0        
 DBPM07       DRIF          0.0725   294.047     0         0          0        
 QL1G2C11A    QUAD          0.275    294.322     -1.56216  0          0        
 DL2AG2A      DRIF          0.13125  294.453     0         0          0        
 CL1G2C11A    TRIMD         0.2      294.653     0         0          0        
 DL2BG2A      DRIF          0.13125  294.785     0         0          0        
 SL2G2C11A    SEXT          0.2      294.985     0         25.9682    0        
 DL2CG2A      DRIF          0.25     295.235     0         0          0        
 QL2G2C11A    QUAD          0.448    295.683     1.81307   0          0        
 DL3AG2A      DRIF          0.2081   295.891     0         0          0        
 CL2G2C11A    TRIMD         0.2      296.091     0         0          0        
 DL3BG2A      DRIF          0.1575   296.248     0         0          0        
 SL3G2C11A    SEXT          0.2      296.448     0         -28.2618   0        
 DL3CG2A      DRIF          0.09008  296.538     0         0          0        
 PL2G2C11A    BPM           0        296.538     0         0          0        
 DBPM08       DRIF          0.07242  296.611     0         0          0        
 QL3G2C11A    QUAD          0.275    296.886     -1.48928  0          0        
 DL4AG2A      DRIF          0.5692   297.455     0         0          0        
 GEG2C11A     MARK          0        297.455     0         0          0        
 DL4BG3A      DRIF          0.0183   297.473     0         0          0        
 GSG3C11A     MARK          0        297.473     0         0          0        
 B1G3C11A     DIPOLE        2.62     300.093     0         0          0.10472  
 GEG3C11A     MARK          0        300.093     0         0          0        
 GSG4C11A     MARK          0        300.093     0         0          0        
 DM1AG4A      DRIF          0.501    300.594     0         0          0        
 SQMHG4C11A   QUAD          0.1      300.694     0         0          0        
 CM1G4C11A    SQ_TRIM       0        300.694     0         0          0        
 SQMHG4C11A   QUAD          0.1      300.794     0         0          0        
 DM1BG4A      DRIF          0.274    301.068     0         0          0        
 QM1G4C11A    QUAD          0.25     301.318     -0.803148  0          0        
 DM2A2G4A     DRIF          0.2      301.518     0         0          0        
 SM1G4C11A    SEXT          0.2      301.718     0         -24.131    0        
 DFT1         DRIF          0.2332   301.951     0         0          0        
 FM1G4C11A    FTRIM         0.044    301.995     0         0          0        
 DM2B2G4A     DRIF          0.2924   302.288     0         0          0        
 PM1G4C11A    BPM           0        302.288     0         0          0        
 DBPM09       DRIF          0.0839   302.372     0         0          0        
 QM2G4C11A    QUAD          0.283    302.655     1.2223    0          0        
 DM2CG4A      DRIF          0.1835   302.838     0         0          0        
 SM2G4C11B    SEXT          0.25     303.088     0         28.7157    0        
 DM2CG4B      DRIF          0.1835   303.272     0         0          0        
 QM2G4C11B    QUAD          0.283    303.555     1.2223    0          0        
 DM2B2G4B     DRIF          0.5035   304.058     0         0          0        
 SM1G4C11B    SEXT          0.2      304.258     0         -26.0949   0        
 DM2A2G4B     DRIF          0.26226  304.52      0         0          0        
 PM1G4C11B    BPM           0        304.52      0         0          0        
 DBPM10       DRIF          0.08774  304.608     0         0          0        
 QM1G4C11B    QUAD          0.25     304.858     -0.803148  0          0        
 DM1EG4B      DRIF          0.109    304.967     0         0          0        
 CM1G4C11B    TRIMD         0.3      305.267     0         0          0        
 GEG4C11B     MARK          0        305.267     0         0          0        
 GSG5C11B     MARK          0        305.267     0         0          0        
 DM1DG5B2     DRIF          0.1      305.367     0         0          0        
 DPWG5B       DRIF          0.2      305.567     0         0          0        
 DM1CG5B2     DRIF          0.266    305.833     0         0          0        
 B1G5C11B     DIPOLE        2.62     308.453     0         0          0.10472  
 GEG5C11B     MARK          0        308.453     0         0          0        
 DH4CG6B      DRIF          0.21634  308.67      0         0          0        
 GSG6C11B     MARK          0        308.67      0         0          0        
 CH2G6C11B    TRIMD         0.3      308.97      0         0          0        
 DH4BG6B      DRIF          0.06366  309.033     0         0          0        
 SH4G6C11B    SEXT          0.2      309.233     0         -20.4869   0        
 DH4AG6B      DRIF          0.0896   309.323     0         0          0        
 PH2G6C11B    BPM           0        309.323     0         0          0        
 DBPM11       DRIF          0.0729   309.396     0         0          0        
 QH3G6C11B    QUAD          0.275    309.671     -1.70755  0          0        
 DH3BG6B      DRIF          0.1825   309.853     0         0          0        
 SH3G6C11B    SEXT          0.2      310.053     0         -4.1557    0        
 DH3AG6B      DRIF          0.19     310.243     0         0          0        
 QH2G6C11B    QUAD          0.448    310.691     1.47765   0          0        
 DH2BG6B      DRIF          0.4845   311.176     0         0          0        
 CH1G6C11B    TRIMD         0.2      311.376     0         0          0        
 DH2AG6B      DRIF          0.12     311.496     0         0          0        
 QH1G6C11B    QUAD          0.275    311.771     -0.633004  0          0        
 DH1AG6B      DRIF          0.07709  311.848     0         0          0        
 PH1G6C11B    BPM           0        311.848     0         0          0        
 DBPM12       DRIF          0.08541  311.933     0         0          0        
 SH1G6C11B    SEXT          0.2      312.133     0         24.1977    0        
 GEG6C11B     MARK          0        312.133     0         0          0        
